# timestamp tx ty tz qx qy qz qw
1645868742.665150 29.711900 24.382300 -1.790620 0.048571 0.013821 0.998691 0.008110
1645868743.500642 29.179700 24.368600 -1.768360 0.048647 0.013801 0.998716 0.002891
1645868744.332980 28.631500 24.348800 -1.750290 0.048770 0.013690 0.998713 -0.002418
1645868745.168813 28.106400 24.325700 -1.733940 0.048518 0.012799 0.998709 -0.007918
1645868746.005274 27.576400 24.296500 -1.714760 0.048185 0.013299 0.998673 -0.012349
1645868746.838591 27.049000 24.256400 -1.699180 0.047855 0.012946 0.998639 -0.016197
1645868747.665596 26.499300 24.215900 -1.685450 0.048131 0.012449 0.998550 -0.020624
1645868748.453933 25.980300 24.168700 -1.673080 0.048426 0.010649 0.998461 -0.024862
1645868749.164569 25.465200 24.120400 -1.655530 0.048323 0.010614 0.998451 -0.025443
1645868749.998516 24.908600 24.059200 -1.641610 0.048628 0.010903 0.998530 -0.021295
1645868750.831405 24.374900 24.019600 -1.622290 0.048621 0.010426 0.998599 -0.018089
1645868751.829172 23.845200 23.977400 -1.598380 0.048970 0.009880 0.998651 -0.014147
1645868752.999634 23.332600 23.933500 -1.576050 0.048785 0.010248 0.998463 -0.024211
1645868756.164099 22.431400 23.770500 -1.478340 0.049131 0.011878 0.998681 0.009070
1645868757.606604 21.890800 23.755100 -1.447910 0.049238 0.012040 0.998710 0.002810
1645868758.936931 21.363500 23.720400 -1.421570 0.049367 0.011942 0.998527 -0.019102
1645868760.098696 20.854100 23.661400 -1.398800 0.048833 0.011518 0.997754 -0.044378
1645868760.932903 20.348200 23.616500 -1.378120 0.049008 0.011905 0.998371 -0.026686
1645868761.769238 19.813600 23.576300 -1.357690 0.049077 0.012073 0.998243 -0.030925
1645868762.496192 19.260900 23.546400 -1.332110 0.048827 0.012177 0.998671 -0.011135
1645868763.261733 18.761400 23.521800 -1.309850 0.048501 0.011585 0.998663 -0.013644
1645868763.987796 18.258000 23.501800 -1.287960 0.048496 0.011668 0.998696 -0.010855
1645868764.823057 17.723500 23.471100 -1.260340 0.048672 0.011683 0.998662 -0.013018
1645868765.655119 17.173100 23.416800 -1.230620 0.049206 0.013559 0.998420 -0.023486
1645868766.428327 16.656900 23.372300 -1.203430 0.049442 0.013205 0.998513 -0.018788
1645868767.262856 16.102700 23.341400 -1.174560 0.049708 0.014213 0.998646 -0.005747
1645868767.989573 15.569700 23.334000 -1.147790 0.049812 0.013889 0.998552 0.014811
1645868768.762067 15.017000 23.326100 -1.114980 0.049917 0.013462 0.998658 0.003064
1645868769.490827 14.474700 23.311600 -1.081390 0.049778 0.013842 0.998633 -0.007940
1645868770.157744 13.945200 23.283700 -1.047090 0.049470 0.013401 0.998570 -0.015228
1645868770.826061 13.413300 23.246300 -1.009050 0.049623 0.013294 0.998526 -0.017541
1645868771.489249 12.883400 23.204500 -0.968194 0.049503 0.013699 0.998431 -0.022300
1645868772.253344 12.303600 23.172400 -0.929440 0.049958 0.013862 0.998483 -0.018514
1645868772.986369 11.743400 23.141500 -0.905939 0.049987 0.014079 0.998599 -0.010128
1645868773.750418 11.210500 23.118300 -0.889476 0.050082 0.013676 0.998637 -0.005397
1645868774.585410 10.699600 23.097200 -0.880749 0.049976 0.014377 0.998617 -0.007778
1645868775.488875 10.167500 23.073900 -0.881259 0.050169 0.013567 0.998644 -0.002977
1645868776.417721 9.655710 23.066100 -0.872745 0.050213 0.013544 0.998590 0.010673
1645868777.319601 9.101180 23.068600 -0.854250 0.049990 0.014666 0.998550 0.013551
1645868778.154093 8.529860 23.070900 -0.830859 0.049904 0.014778 0.998606 0.008749
1645868778.916312 8.015460 23.064500 -0.810716 0.049977 0.014860 0.998639 0.001359
1645868779.654798 7.480900 23.046500 -0.786129 0.049771 0.015122 0.998606 -0.008901
1645868780.487358 6.942150 23.024200 -0.760624 0.049746 0.014220 0.998550 -0.014848
1645868781.246452 6.434810 22.996200 -0.735843 0.049799 0.014094 0.998468 -0.019550
1645868781.987305 5.918930 22.958600 -0.711728 0.049771 0.014476 0.998266 -0.027904
1645868782.747783 5.392750 22.909900 -0.684350 0.049713 0.014235 0.997682 -0.044238
1645868783.483958 4.880310 22.840100 -0.652806 0.049093 0.014043 0.996120 -0.071672
1645868784.317257 4.366470 22.740800 -0.621181 0.048616 0.013859 0.993455 -0.102426
1645868785.244437 3.851130 22.616000 -0.588624 0.048233 0.013736 0.989470 -0.135773
1645868786.155094 3.343390 22.459400 -0.557494 0.048796 0.014060 0.984654 -0.166966
1645868787.154340 2.857500 22.272700 -0.526475 0.048320 0.014855 0.978847 -0.198251
1645868788.249308 2.388440 22.056500 -0.489400 0.048224 0.012332 0.973676 -0.222436
1645868789.417068 1.920290 21.803800 -0.453908 0.048058 0.012078 0.967904 -0.246388
1645868790.318825 1.496440 21.538100 -0.423997 0.047666 0.011803 0.961605 -0.270009
1645868791.249761 1.065400 21.248900 -0.388549 0.047332 0.011777 0.953596 -0.297110
1645868792.257112 0.650988 20.936800 -0.349515 0.047496 0.012042 0.942852 -0.329589
1645868793.418476 0.255553 20.585500 -0.308919 0.047224 0.012277 0.929558 -0.365432
1645868794.482843 -0.091689 20.214600 -0.273724 0.046304 0.010895 0.911114 -0.409400
1645868795.485312 -0.391878 19.815100 -0.248452 0.044576 0.010371 0.885899 -0.461615
1645868796.431595 -0.654480 19.384300 -0.226712 0.043319 0.010168 0.866691 -0.496858
1645868797.442534 -0.897264 18.935600 -0.205873 -0.043275 -0.010209 -0.864865 0.500031
1645868798.485638 -1.161070 18.479500 -0.190311 -0.042961 -0.010187 -0.863845 0.501819
1645868799.484518 -1.431110 18.009800 -0.177076 -0.042993 -0.009454 -0.861785 0.505361
1645868800.487926 -1.693180 17.566800 -0.165062 -0.042457 -0.010286 -0.860969 0.506778
1645868801.771138 -1.951460 17.127300 -0.145165 -0.042148 -0.010243 -0.856090 0.515003
1645868802.819036 -2.195350 16.671500 -0.120088 -0.041310 -0.010180 -0.850579 0.524124
1645868803.818336 -2.436670 16.193000 -0.096878 -0.040361 -0.010604 -0.846737 0.530373
1645868804.763395 -2.675940 15.689200 -0.071883 -0.038494 -0.011881 -0.840710 0.539985
1645868805.651704 -2.888210 15.201600 -0.053360 -0.038887 -0.011576 -0.834156 0.550035
1645868806.485640 -3.095180 14.719300 -0.031048 -0.038014 -0.011632 -0.827903 0.559461
1645868807.318364 -3.289380 14.233100 -0.013812 -0.038500 -0.010439 -0.822383 0.567534
1645868808.265581 -3.473860 13.726500 0.006080 -0.038624 -0.008996 -0.810343 0.584611
1645868808.985230 -3.621940 13.245600 0.025326 -0.038130 -0.008448 -0.796601 0.603243
1645868809.819970 -3.747580 12.740400 0.053398 -0.035552 -0.008100 -0.776176 0.629461
1645868810.653951 -3.840390 12.217700 0.074889 -0.033250 -0.007547 -0.753249 0.656851
1645868811.486885 -3.894340 11.702600 0.084826 -0.031671 -0.007706 -0.732451 0.680039
1645868812.438577 -3.918600 11.189400 0.089059 -0.029582 -0.007692 -0.709401 0.704142
1645868813.319744 -3.904750 10.656400 0.093838 -0.028092 -0.007451 -0.690249 0.722988
1645868814.266743 -3.876930 10.112700 0.098384 -0.027933 -0.007736 -0.691032 0.722243
1645868815.099329 -3.856350 9.574260 0.099854 -0.028803 -0.007167 -0.694763 0.718626
1645868815.985334 -3.837090 9.003580 0.105379 -0.028985 -0.007194 -0.691121 0.722122
1645868816.933196 -3.822670 8.461930 0.111891 -0.029130 -0.007141 -0.691333 0.721914
1645868817.768292 -3.818160 7.945690 0.119024 -0.028526 -0.007834 -0.687462 0.725618
1645868818.653748 -3.794060 7.430230 0.125072 -0.028474 -0.007454 -0.683675 0.729193
1645868819.600827 -3.767730 6.919870 0.129174 -0.028343 -0.007592 -0.680577 0.732088
1645868820.485592 -3.733390 6.372210 0.135641 -0.028789 -0.008373 -0.685766 0.727204
1645868821.318939 -3.697770 5.834390 0.138973 -0.029955 -0.008115 -0.689467 0.723652
1645868822.151822 -3.678200 5.322850 0.136506 -0.029299 -0.009108 -0.689928 0.723228
1645868823.099886 -3.658490 4.813570 0.145088 -0.029252 -0.008807 -0.688850 0.724260
1645868824.264098 -3.648170 4.310400 0.155601 -0.028792 -0.008630 -0.686637 0.726379
1645868825.594259 -3.616570 3.791000 0.169294 -0.030388 -0.006017 -0.680434 0.732154
1645868826.815989 -3.576550 3.280340 0.184660 -0.029397 -0.006830 -0.672957 0.739065
1645868827.923903 -3.518880 2.767210 0.198698 -0.026881 -0.006388 -0.635218 0.771839
1645868828.981900 -3.385040 2.287100 0.204405 -0.024412 -0.003220 -0.578078 0.815610
1645868830.261789 -3.184370 1.816180 0.212424 -0.018986 -0.003075 -0.505235 0.862767
1645868831.763206 -2.938240 1.434130 0.210860 -0.012474 -0.005458 -0.425697 0.904764
1645868833.094811 -2.571700 1.058680 0.198225 -0.009926 -0.004164 -0.349438 0.936898
1645868834.420354 -2.165390 0.745237 0.186481 -0.005860 -0.003115 -0.277893 0.960589
1645868835.757075 -1.716830 0.514009 0.168094 -0.002650 -0.002628 -0.209023 0.977904
1645868836.986188 -1.234620 0.345436 0.149229 -0.000696 -0.001278 -0.142466 0.989799
1645868838.156636 -0.747958 0.238543 0.118730 0.001548 -0.000527 -0.082156 0.996618
1645868839.492088 -0.245584 0.197402 0.088771 0.003222 0.000443 -0.021749 0.999758
1645868840.755579 0.286401 0.199133 0.063177 0.005231 0.001146 0.020469 0.999776
1645868848.096696 0.752255 0.289341 0.053594 0.006184 0.000853 0.015437 0.999861
1645868849.597312 1.287940 0.317200 0.033531 0.005370 0.000603 0.007199 0.999960
1645868850.596714 1.797930 0.337901 0.018319 0.006140 0.000712 0.015895 0.999855
1645868851.590755 2.332270 0.354988 -0.001622 0.005901 0.000391 0.004688 0.999971
1645868852.587457 2.852970 0.374250 -0.015881 0.006550 0.000243 0.012338 0.999902
1645868853.490795 3.372240 0.398843 -0.043047 0.006504 0.000257 0.004483 0.999969
1645868854.489585 3.909880 0.412592 -0.074405 0.004852 0.000006 -0.014229 0.999887
1645868855.417040 4.444270 0.412366 -0.108379 0.004451 -0.000097 -0.011657 0.999922
1645868856.250009 4.960020 0.432116 -0.136927 0.005776 0.000377 0.008173 0.999950
1645868857.080128 5.496320 0.468448 -0.166526 0.007506 0.000823 0.033916 0.999396
1645868857.914272 6.030330 0.533215 -0.194133 0.008650 0.001157 0.054483 0.998477
1645868858.820494 6.561880 0.616511 -0.216027 0.010077 0.001361 0.070129 0.997486
1645868859.992480 7.096540 0.726038 -0.242219 0.011159 0.001649 0.081942 0.996573
1645868861.245117 7.627740 0.838262 -0.271939 0.011252 0.001913 0.087649 0.996086
1645868862.580901 8.134590 0.956711 -0.300751 0.010871 0.002262 0.089684 0.995908
