# timestamp tx ty tz qx qy qz qw
1652439684.660513 72.754834 -2.651681 -0.976718 0.008315 0.005694 -0.011102 0.999888
1652439684.753934 72.806662 -2.654447 -0.990329 0.008075 0.004846 -0.009488 0.999911
1652439684.874596 72.860837 -2.642573 -0.997187 0.001902 0.005697 -0.011601 0.999915
1652439684.975228 72.913471 -2.645904 -1.009037 0.005332 0.006679 -0.011128 0.999902
1652439685.055625 72.976464 -2.649642 -1.017072 0.007782 0.006644 -0.011009 0.999887
1652439685.156479 73.033764 -2.667125 -1.024429 0.006627 0.006674 -0.010538 0.999900
1652439685.257143 73.088609 -2.681174 -1.014492 0.006794 0.007389 -0.010118 0.999898
1652439685.357837 73.141625 -2.690762 -1.028991 0.006426 0.006812 -0.010097 0.999905
1652439685.458404 73.200038 -2.686323 -1.038495 0.007818 0.008735 -0.009519 0.999886
1652439685.558982 73.260429 -2.691220 -1.032151 0.004966 0.006277 -0.009591 0.999922
1652439685.659528 73.326467 -2.696240 -1.036518 0.007729 0.008994 -0.007658 0.999900
1652439685.770145 73.377282 -2.691547 -1.017050 0.005804 0.008833 -0.007437 0.999916
1652439685.863947 73.439306 -2.691440 -1.014406 0.006603 0.008809 -0.006297 0.999920
1652439685.964505 73.499631 -2.690528 -1.020332 0.007650 0.007766 -0.006347 0.999920
1652439686.075188 73.565752 -2.690203 -1.026459 0.005589 0.009107 -0.005791 0.999926
1652439686.155647 73.627491 -2.692234 -1.026245 0.007154 0.008869 -0.006847 0.999912
1652439686.256230 73.684466 -2.687133 -1.033603 0.005201 0.006267 -0.007994 0.999935
1652439686.356796 73.743467 -2.674285 -1.049245 0.005133 0.006094 -0.007930 0.999937
1652439686.467423 73.806466 -2.670518 -1.026360 0.005924 0.007996 -0.009900 0.999901
1652439686.557938 73.871586 -2.672844 -1.024468 0.006621 0.006830 -0.009750 0.999907
1652439686.658415 73.933240 -2.678606 -1.027754 0.005489 0.006539 -0.011923 0.999892
1652439686.758958 73.995495 -2.677622 -1.036050 0.005800 0.006785 -0.012045 0.999888
1652439686.849492 74.048746 -2.679668 -1.042173 0.004870 0.006982 -0.013708 0.999870
1652439686.960213 74.106877 -2.682649 -1.056753 0.008493 0.006628 -0.013762 0.999847
1652439687.064249 74.160342 -2.696904 -1.059138 0.006185 0.009168 -0.014423 0.999835
1652439687.154785 74.224212 -2.705407 -1.055720 0.005214 0.007311 -0.015714 0.999836
1652439687.257191 74.285239 -2.701793 -1.043653 0.008123 0.009689 -0.014828 0.999810
1652439687.357756 74.346914 -2.715431 -1.046522 0.005319 0.010165 -0.016297 0.999801
1652439687.458310 74.411517 -2.711210 -1.050461 0.004984 0.010049 -0.016661 0.999798
1652439687.558823 74.474114 -2.705874 -1.057799 0.004534 0.011881 -0.017318 0.999769
1652439687.669538 74.526053 -2.703446 -1.058271 0.005772 0.012365 -0.018390 0.999738
1652439687.760031 74.577750 -2.701494 -1.063238 0.006268 0.011857 -0.020397 0.999702
1652439687.860621 74.632130 -2.698202 -1.049541 0.009461 0.010928 -0.020569 0.999684
1652439687.954140 74.689070 -2.702869 -1.064370 0.005767 0.008373 -0.021689 0.999713
1652439688.054726 74.739939 -2.711085 -1.058904 0.002878 0.009834 -0.022618 0.999692
1652439688.165458 74.794315 -2.731326 -1.061309 0.005049 0.009306 -0.022950 0.999681
1652439688.255967 74.853900 -2.740735 -1.064713 0.003949 0.008309 -0.022517 0.999704
1652439688.356531 74.906208 -2.747938 -1.068347 0.003649 0.008486 -0.023125 0.999690
1652439688.457099 74.961779 -2.745776 -1.065125 0.001283 0.009152 -0.023417 0.999683
1652439688.567755 75.020550 -2.749058 -1.059255 0.002998 0.009015 -0.023920 0.999669
1652439688.668398 75.074410 -2.752184 -1.065010 0.002060 0.011230 -0.023687 0.999654
1652439688.768950 75.131870 -2.744209 -1.060774 0.001660 0.007582 -0.022342 0.999720
1652439688.859562 75.188018 -2.739297 -1.069399 0.003143 0.008646 -0.022574 0.999703
1652439688.960186 75.235807 -2.738098 -1.073614 0.001529 0.007770 -0.022877 0.999707
1652439689.155024 75.290341 -2.730281 -1.072543 0.001771 0.007886 -0.021944 0.999727
1652439689.255584 75.344036 -2.735126 -1.074266 0.002067 0.007859 -0.022853 0.999706
1652439689.346088 75.404713 -2.729715 -1.085513 0.003061 0.007248 -0.020817 0.999752
1652439689.456737 75.457180 -2.721323 -1.089967 0.002266 0.009453 -0.022312 0.999704
1652439689.547223 75.516597 -2.738423 -1.088640 0.002794 0.011786 -0.022604 0.999671
1652439689.657908 75.577151 -2.734806 -1.110501 0.001917 0.004153 -0.022283 0.999741
1652439689.758490 75.642019 -2.740539 -1.104373 0.000275 0.010652 -0.025072 0.999629
1652439689.849136 75.694914 -2.754432 -1.097980 0.002267 0.008895 -0.023009 0.999693
1652439689.949653 75.753297 -2.760668 -1.097693 0.002657 0.008663 -0.026809 0.999600
1652439690.050291 75.812031 -2.770781 -1.088903 0.002808 0.008844 -0.025174 0.999640
1652439690.154055 75.873133 -2.774150 -1.083540 0.002184 0.009262 -0.027408 0.999579
1652439690.264649 75.930475 -2.767032 -1.094477 0.003879 0.008935 -0.026420 0.999603
1652439690.365261 75.991066 -2.755299 -1.082485 0.002747 0.007457 -0.027349 0.999594
1652439690.445683 76.038725 -2.750580 -1.077738 0.004655 0.006904 -0.025970 0.999628
1652439690.566477 76.077050 -2.739521 -1.077456 0.001722 0.006941 -0.024869 0.999665
1652439690.646989 76.125318 -2.732536 -1.085108 0.001113 0.006910 -0.023172 0.999707
1652439690.757674 76.173416 -2.738039 -1.072207 -0.000747 0.005160 -0.023663 0.999706
1652439690.848137 76.206234 -2.749280 -1.057051 0.000144 0.005634 -0.022285 0.999736
1652439690.948725 76.245459 -2.756474 -1.054125 -0.001384 0.006871 -0.022237 0.999728
1652439691.049285 76.293965 -2.754742 -1.068093 -0.001531 0.007292 -0.022690 0.999715
1652439691.163107 76.346695 -2.748893 -1.084697 0.000205 0.007041 -0.022279 0.999727
1652439691.253719 76.395910 -2.745779 -1.090706 -0.000064 0.006992 -0.021688 0.999740
1652439691.273863 76.457444 -2.754347 -1.104136 0.002615 0.007573 -0.022134 0.999723
1652439691.354309 76.508650 -2.757069 -1.091405 0.000922 0.006933 -0.022886 0.999714
1652439691.454880 76.564394 -2.760668 -1.095213 0.001770 0.006228 -0.022723 0.999721
1652439691.555500 76.620631 -2.770324 -1.094234 0.004198 0.006503 -0.022842 0.999709
1652439691.656159 76.676386 -2.780584 -1.085490 0.002139 0.004869 -0.020877 0.999768
1652439691.756742 76.730715 -2.779364 -1.087177 0.003042 0.004907 -0.021201 0.999759
1652439691.857341 76.784634 -2.776827 -1.076648 0.002102 0.003673 -0.020226 0.999786
1652439691.958033 76.842334 -2.783672 -1.085565 0.001568 0.002332 -0.020581 0.999784
1652439692.058608 76.897069 -2.780553 -1.095727 -0.000671 0.002112 -0.019903 0.999799
1652439692.151821 76.956317 -2.782327 -1.095735 0.000909 0.002157 -0.018723 0.999822
1652439692.253261 77.013782 -2.781656 -1.099205 -0.000234 0.002253 -0.018370 0.999829
1652439692.353838 77.075163 -2.786703 -1.098728 0.000399 0.005313 -0.015598 0.999864
1652439692.454377 77.123632 -2.790013 -1.105761 -0.000398 0.000895 -0.014588 0.999893
1652439692.554920 77.172440 -2.780582 -1.103271 -0.000338 0.000978 -0.014567 0.999893
1652439692.655532 77.224110 -2.774704 -1.105962 -0.000337 0.001282 -0.014469 0.999894
1652439692.756229 77.271875 -2.778304 -1.094788 -0.001598 0.003233 -0.014967 0.999881
1652439692.856816 77.313291 -2.778056 -1.095507 0.001692 0.003547 -0.014061 0.999893
1652439692.957370 77.359542 -2.775864 -1.096015 0.003403 0.003524 -0.014894 0.999877
1652439693.057988 77.406234 -2.781082 -1.099922 0.002163 0.003281 -0.014430 0.999888
1652439693.158523 77.454558 -2.793955 -1.100314 0.002930 0.003022 -0.013483 0.999900
1652439693.259162 77.499508 -2.780914 -1.091162 0.002808 0.002821 -0.014416 0.999888
1652439693.359730 77.548009 -2.791894 -1.089895 0.002788 0.004323 -0.014487 0.999882
1652439693.463748 77.590589 -2.789868 -1.107621 0.002968 0.003270 -0.014094 0.999891
1652439693.564316 77.641337 -2.792807 -1.113586 0.001965 0.003355 -0.015933 0.999865
1652439693.654804 77.696826 -2.795057 -1.116403 0.002230 0.002721 -0.016450 0.999858
1652439693.765590 77.745629 -2.792199 -1.124033 0.000521 0.003593 -0.017426 0.999842
1652439693.866233 77.804659 -2.804100 -1.110209 0.002427 0.003079 -0.018013 0.999830
1652439693.956767 77.873165 -2.800440 -1.108535 0.003564 0.003810 -0.018395 0.999817
1652439694.057403 77.936206 -2.805659 -1.129155 0.003611 0.001266 -0.019209 0.999808
1652439694.158181 77.993402 -2.798362 -1.127714 0.001790 0.001933 -0.021847 0.999758
1652439694.258685 78.045439 -2.810535 -1.105724 0.000925 0.002751 -0.022965 0.999732
1652439694.349159 78.096674 -2.805852 -1.105809 0.000941 0.002994 -0.025426 0.999672
1652439694.462204 78.148883 -2.803263 -1.113573 -0.000398 0.002568 -0.026894 0.999635
1652439694.563662 78.202643 -2.805702 -1.110736 0.000135 0.003047 -0.028615 0.999586
1652439694.664267 78.246943 -2.810473 -1.123481 0.001590 0.004365 -0.030049 0.999538
1652439694.764871 78.292349 -2.821672 -1.119188 0.001655 0.004349 -0.031166 0.999503
1652439694.865503 78.342007 -2.818202 -1.120915 0.004057 0.005378 -0.032658 0.999444
1652439694.966209 78.394910 -2.832840 -1.123313 0.003749 0.003703 -0.034238 0.999400
1652439695.056731 78.451724 -2.848677 -1.121770 0.005483 0.004467 -0.037392 0.999276
1652439695.157383 78.505641 -2.851435 -1.114439 0.007548 0.004991 -0.038372 0.999223
1652439695.247957 78.559156 -2.854844 -1.126733 0.006093 0.002982 -0.041349 0.999122
1652439695.348459 78.609401 -2.849465 -1.135378 0.006953 0.002711 -0.042306 0.999077
1652439695.449086 78.657510 -2.851874 -1.141813 0.004231 0.002367 -0.044700 0.998989
1652439695.559810 78.707401 -2.854588 -1.142553 0.003850 0.002838 -0.042470 0.999086
1652439695.660487 78.761059 -2.860292 -1.147384 0.005742 0.002339 -0.041143 0.999134
1652439695.763904 78.818197 -2.868528 -1.146716 0.005135 0.005716 -0.040577 0.999147
1652439695.864452 78.862507 -2.868693 -1.137258 0.005508 0.002316 -0.037475 0.999280
1652439695.965059 78.905651 -2.873267 -1.157057 0.002886 0.005280 -0.038209 0.999252
1652439696.055533 78.953564 -2.880013 -1.146336 0.003732 0.010009 -0.033108 0.999395
1652439696.156111 78.997602 -2.882118 -1.137040 0.002930 0.006932 -0.032860 0.999432
1652439696.247266 79.050830 -2.883594 -1.135441 0.004875 0.006863 -0.029217 0.999538
1652439696.367995 79.102129 -2.895760 -1.151126 0.005033 0.006512 -0.027130 0.999598
1652439696.458482 79.156168 -2.888556 -1.140707 0.007273 0.007504 -0.025838 0.999612
1652439696.559083 79.209169 -2.891200 -1.142324 0.005898 0.007339 -0.023456 0.999681
1652439696.649670 79.262271 -2.888640 -1.143940 0.005657 0.007769 -0.022039 0.999711
1652439696.750352 79.316707 -2.899879 -1.151163 0.005531 0.007484 -0.020679 0.999743
1652439696.854083 79.363039 -2.899533 -1.154345 0.005952 0.006865 -0.019717 0.999764
1652439696.964686 79.422247 -2.908407 -1.167312 0.001173 0.008691 -0.018011 0.999799
1652439697.055214 79.473535 -2.921523 -1.174938 0.003001 0.006122 -0.016616 0.999839
1652439697.155812 79.529045 -2.922288 -1.164586 0.003036 0.007434 -0.016065 0.999839
1652439697.266490 79.589438 -2.920743 -1.158705 0.005436 0.005927 -0.013957 0.999870
1652439697.347155 79.654057 -2.927061 -1.170658 0.004189 0.005558 -0.012442 0.999898
1652439697.447759 79.716826 -2.920514 -1.175608 0.004927 0.006079 -0.010609 0.999913
1652439697.568455 79.783351 -2.919901 -1.161509 0.004211 0.006078 -0.008711 0.999935
1652439697.658979 79.843680 -2.916255 -1.154097 0.006420 0.005993 -0.007249 0.999935
1652439697.769794 79.895774 -2.924179 -1.170280 0.006074 0.005460 -0.006251 0.999947
1652439697.850312 79.938330 -2.918036 -1.158636 0.006337 0.006012 -0.004099 0.999953
1652439697.954304 79.986174 -2.913205 -1.173561 0.006424 0.006106 -0.004620 0.999950
1652439698.054870 80.035948 -2.905266 -1.171669 0.005765 0.005827 -0.003726 0.999959
1652439698.155491 80.085179 -2.899209 -1.178387 0.006359 0.004963 -0.003934 0.999960
1652439698.256121 80.135489 -2.896109 -1.182279 0.008208 0.003909 -0.002859 0.999955
1652439698.366771 80.195125 -2.908228 -1.184306 0.009126 0.004389 -0.002726 0.999945
1652439698.467502 80.248207 -2.919688 -1.176121 0.007857 0.001990 -0.003140 0.999962
1652439698.558001 80.304869 -2.931010 -1.183138 0.010243 0.002264 -0.002112 0.999943
1652439698.658488 80.359430 -2.933175 -1.183107 0.007515 0.004006 -0.004862 0.999952
1652439698.759151 80.407965 -2.936254 -1.151365 0.008696 0.003056 -0.004219 0.999949
1652439698.859808 80.455483 -2.940106 -1.154481 0.008891 0.002622 -0.006671 0.999935
1652439698.950496 80.505188 -2.941691 -1.159537 0.010321 0.001927 -0.006246 0.999925
1652439699.054146 80.544620 -2.937850 -1.152256 0.010915 0.001993 -0.007890 0.999907
1652439699.154692 80.597954 -2.946697 -1.162114 0.009579 0.003805 -0.007869 0.999916
1652439699.255363 80.649417 -2.938902 -1.159675 0.009214 0.004084 -0.008934 0.999909
1652439699.357529 80.704046 -2.957643 -1.147667 0.011054 0.005942 -0.008812 0.999882
1652439699.458217 80.756049 -2.958849 -1.164569 0.010172 0.003350 -0.009793 0.999895
1652439699.558739 80.824243 -2.977027 -1.170495 0.005593 0.007360 -0.011213 0.999894
1652439699.659384 80.865657 -2.979117 -1.165782 0.005929 0.005026 -0.011661 0.999902
1652439699.759933 80.922045 -2.964993 -1.166852 0.006599 0.005308 -0.013970 0.999867
1652439699.860633 80.971914 -2.968212 -1.176457 0.007740 0.006374 -0.013159 0.999863
1652439699.954854 81.027601 -2.970430 -1.181129 0.008632 0.005537 -0.014846 0.999837
1652439700.156056 81.080484 -2.972355 -1.174092 0.008163 0.006347 -0.015051 0.999833
1652439700.256629 81.120509 -2.981652 -1.171532 0.008793 0.006344 -0.016254 0.999809
1652439700.357223 81.167641 -2.989847 -1.174941 0.011371 0.005157 -0.017330 0.999772
1652439700.447896 81.219659 -2.982148 -1.157517 0.010875 0.004785 -0.018446 0.999759
1652439700.558571 81.265886 -2.989073 -1.177963 0.009790 0.000273 -0.019801 0.999756
1652439700.659065 81.302838 -2.996018 -1.169361 0.006185 0.002962 -0.021752 0.999740
1652439700.749560 81.348495 -2.998393 -1.168210 0.007781 -0.000087 -0.023847 0.999685
1652439700.850119 81.399234 -3.006971 -1.178841 0.008270 -0.001394 -0.025645 0.999636
1652439700.950718 81.453510 -3.006138 -1.194661 0.007669 -0.001272 -0.027236 0.999599
1652439701.051352 81.513609 -3.018237 -1.188515 0.008138 -0.000551 -0.028736 0.999554
1652439701.151936 81.580038 -3.008480 -1.182591 0.007874 0.000283 -0.030316 0.999509
1652439701.252692 81.641019 -3.012565 -1.178393 0.006589 0.002785 -0.030978 0.999494
1652439701.355116 81.700502 -3.006937 -1.165032 0.004811 0.002885 -0.031418 0.999491
1652439701.455616 81.758043 -3.014806 -1.159368 0.003953 0.002396 -0.032225 0.999470
1652439701.556366 81.806924 -3.021682 -1.162577 0.004186 0.001714 -0.032045 0.999476
1652439701.657016 81.850045 -3.031541 -1.168507 0.002887 0.001073 -0.031716 0.999492
1652439701.757694 81.901403 -3.036156 -1.188873 0.005608 -0.000002 -0.029047 0.999562
1652439701.848316 81.948060 -3.042688 -1.184510 0.004485 0.002385 -0.026861 0.999626
1652439701.969028 81.991988 -3.051389 -1.179424 0.006902 0.002838 -0.024969 0.999660
1652439702.049452 82.044072 -3.048606 -1.178366 0.006426 0.003201 -0.021352 0.999746
1652439702.160102 82.102354 -3.052857 -1.181599 0.005801 0.004091 -0.019283 0.999789
1652439702.250671 82.158941 -3.055835 -1.167564 0.007718 0.000450 -0.017649 0.999814
1652439702.361425 82.218533 -3.070117 -1.167117 0.004702 0.004121 -0.014408 0.999877
1652439702.462093 82.277006 -3.066444 -1.175874 0.008044 0.001865 -0.010180 0.999914
1652439702.552595 82.336358 -3.061974 -1.179667 0.006811 0.002529 -0.010154 0.999922
1652439702.582768 82.386710 -3.047778 -1.181721 0.005875 0.002739 -0.008745 0.999941
1652439702.663225 82.440052 -3.049349 -1.175660 0.005311 0.004515 -0.007665 0.999946
1652439702.764413 82.490738 -3.045973 -1.173582 0.005068 0.004798 -0.006618 0.999954
1652439702.855009 82.552699 -3.049345 -1.184917 0.006211 0.004933 -0.006217 0.999949
1652439703.056394 82.609433 -3.048577 -1.182966 0.005025 0.006649 -0.006056 0.999947
1652439703.167007 82.662568 -3.053168 -1.205657 0.005880 0.006208 -0.005142 0.999950
1652439703.267524 82.715771 -3.058182 -1.220881 0.006863 0.007595 -0.004254 0.999939
1652439703.307753 82.774403 -3.071667 -1.210261 0.007836 0.007157 -0.005672 0.999928
1652439703.448542 82.828228 -3.082886 -1.200533 0.007446 0.006848 -0.003990 0.999941
1652439703.560251 82.875347 -3.082195 -1.189754 0.008711 0.006747 -0.005386 0.999925
1652439703.651393 82.928407 -3.068832 -1.194509 0.008330 0.005483 -0.005491 0.999935
1652439703.754142 82.983478 -3.065351 -1.197874 0.006917 0.005907 -0.007078 0.999934
1652439703.854689 83.036893 -3.068782 -1.198905 0.007111 0.006270 -0.008377 0.999920
1652439703.955305 83.088991 -3.085835 -1.176232 0.011112 0.003315 -0.008742 0.999895
1652439704.056163 83.141649 -3.088211 -1.198237 0.007104 0.001113 -0.011662 0.999906
1652439704.156777 83.199238 -3.081440 -1.188314 0.005786 -0.000219 -0.013354 0.999894
1652439704.257484 83.260719 -3.093686 -1.189494 0.008826 0.000474 -0.014987 0.999849
1652439704.358140 83.319637 -3.098660 -1.198567 0.007185 0.000157 -0.015977 0.999847
1652439704.398390 83.377746 -3.097366 -1.193166 0.007101 0.001354 -0.018394 0.999805
1652439704.458712 83.438730 -3.099690 -1.196711 0.009494 0.003325 -0.019387 0.999761
1652439704.569372 83.492281 -3.094279 -1.214833 0.007096 0.003230 -0.019183 0.999786
1652439704.669969 83.550587 -3.090065 -1.226549 0.004762 0.002436 -0.021116 0.999763
1652439704.760477 83.615758 -3.095348 -1.238289 0.005279 0.005229 -0.020009 0.999772
1652439704.854199 83.670157 -3.117762 -1.209902 0.006975 0.004777 -0.016607 0.999826
1652439704.964790 83.720825 -3.129150 -1.206675 0.005538 0.006743 -0.018200 0.999796
1652439705.055291 83.785036 -3.113041 -1.207394 0.003824 0.007382 -0.015436 0.999846
1652439705.155859 83.847789 -3.108841 -1.214213 0.004205 0.007626 -0.015652 0.999840
1652439705.266499 83.910473 -3.098990 -1.231115 0.004176 0.009111 -0.015130 0.999835
1652439705.357025 83.966020 -3.094879 -1.226529 0.004192 0.009965 -0.013404 0.999852
1652439705.457643 84.016053 -3.088290 -1.227196 0.006301 0.008276 -0.016656 0.999807
1652439705.558307 84.071488 -3.081269 -1.235946 0.004495 0.009935 -0.014386 0.999837
1652439705.658936 84.118077 -3.098404 -1.219844 0.008346 0.011580 -0.016896 0.999755
1652439705.749521 84.175100 -3.102640 -1.217848 0.006326 0.010234 -0.016356 0.999794
1652439705.850103 84.228849 -3.117971 -1.206498 0.006395 0.010136 -0.018225 0.999762
1652439705.950667 84.290331 -3.107188 -1.215748 0.006666 0.010940 -0.016810 0.999777
1652439706.051298 84.348287 -3.110102 -1.212574 0.008086 0.009707 -0.018881 0.999742
1652439706.151916 84.414612 -3.104019 -1.225080 0.005975 0.010438 -0.018166 0.999763
1652439706.262538 84.471923 -3.109095 -1.227545 0.006727 0.009864 -0.018530 0.999757
1652439706.354620 84.521032 -3.118102 -1.245814 0.006202 0.006352 -0.018042 0.999798
1652439706.455210 84.578101 -3.112353 -1.244183 0.005174 0.010057 -0.018445 0.999766
1652439706.555831 84.628888 -3.127992 -1.250043 0.004766 0.006492 -0.017103 0.999821
1652439706.666512 84.680844 -3.119851 -1.251615 0.005955 0.006997 -0.018700 0.999783
1652439706.767122 84.729745 -3.129746 -1.252888 0.003891 0.008868 -0.016108 0.999823
1652439706.857651 84.787530 -3.126270 -1.249188 0.004584 0.007893 -0.018451 0.999788
1652439706.958272 84.848295 -3.137264 -1.241833 0.004379 0.008742 -0.018634 0.999779
1652439707.099065 84.907295 -3.145186 -1.237252 0.005231 0.009974 -0.019367 0.999749
1652439707.173185 84.960026 -3.137309 -1.240488 0.004398 0.007284 -0.021408 0.999735
1652439707.253674 85.018556 -3.134259 -1.260484 0.005652 0.009140 -0.022918 0.999680
1652439707.355736 85.072501 -3.129738 -1.258778 0.007837 0.007689 -0.025158 0.999623
1652439707.456467 85.132137 -3.130509 -1.247276 0.006181 0.006945 -0.026566 0.999604
1652439707.557063 85.190443 -3.146827 -1.244197 0.005820 0.006645 -0.027994 0.999569
1652439707.657664 85.237552 -3.150125 -1.238930 0.004786 0.006669 -0.029436 0.999533
1652439707.768330 85.290616 -3.153434 -1.249027 0.002999 0.003747 -0.030385 0.999527
1652439707.868906 85.347828 -3.151426 -1.252894 0.004395 0.006660 -0.031488 0.999472
1652439707.959472 85.401085 -3.160001 -1.268133 0.006521 0.004971 -0.032149 0.999449
1652439708.049966 85.454004 -3.159529 -1.285442 0.003137 0.005716 -0.033688 0.999411
1652439708.150502 85.520315 -3.168539 -1.264869 0.007885 0.009849 -0.029431 0.999487
1652439708.251729 85.574084 -3.190539 -1.253754 0.006403 0.007422 -0.034242 0.999365
1652439708.352332 85.639651 -3.176172 -1.247295 0.006140 0.008791 -0.029198 0.999516
1652439708.452902 85.698245 -3.175232 -1.258799 0.005794 0.008358 -0.030934 0.999470
1652439708.564321 85.755798 -3.174346 -1.264475 0.005131 0.008833 -0.029493 0.999513
1652439708.654919 85.814719 -3.175733 -1.268152 0.005108 0.009725 -0.028014 0.999547
1652439708.765623 85.868079 -3.170271 -1.250234 0.006346 0.011184 -0.027955 0.999526
1652439708.866187 85.915790 -3.172308 -1.246447 0.005646 0.008076 -0.026138 0.999610
1652439708.966759 85.962091 -3.171617 -1.270527 0.005873 0.009320 -0.025292 0.999619
1652439709.057356 85.999484 -3.181557 -1.233742 0.008501 0.007044 -0.022662 0.999682
1652439709.150274 86.056316 -3.187104 -1.230326 0.006747 0.005422 -0.022176 0.999717
1652439709.251005 86.108884 -3.190359 -1.238018 0.006385 0.004759 -0.019875 0.999771
1652439709.356117 86.166178 -3.195667 -1.243487 0.009395 0.004085 -0.019695 0.999754
1652439709.466803 86.231562 -3.196794 -1.263347 0.007458 0.004264 -0.021232 0.999738
1652439709.567415 86.290734 -3.197550 -1.276099 0.006110 0.005205 -0.020651 0.999755
1652439709.657886 86.352557 -3.198769 -1.279094 0.006759 0.005768 -0.019988 0.999761
1652439709.748439 86.409776 -3.202217 -1.267735 0.007662 0.004906 -0.020298 0.999753
1652439709.859081 86.464576 -3.197142 -1.273916 0.006431 0.008243 -0.019783 0.999750
1652439709.949673 86.517180 -3.202036 -1.268843 0.005394 0.006566 -0.019556 0.999773
1652439710.050302 86.559907 -3.209666 -1.263350 0.006551 0.007785 -0.019362 0.999761
1652439710.150920 86.606123 -3.234553 -1.251344 0.006648 0.008984 -0.018148 0.999773
1652439710.251547 86.664923 -3.244501 -1.269736 0.005294 0.009205 -0.017335 0.999793
1652439710.353059 86.718148 -3.261409 -1.258949 0.005009 0.011471 -0.015953 0.999794
1652439710.454058 86.767038 -3.257971 -1.262895 0.005926 0.011918 -0.015232 0.999795
1652439710.554566 86.820220 -3.254207 -1.262465 0.007972 0.011719 -0.015391 0.999781
1652439710.755943 86.867320 -3.228733 -1.267511 0.005981 0.008440 -0.015295 0.999830
1652439710.856595 86.917529 -3.229792 -1.286385 0.008015 0.009149 -0.015222 0.999810
1652439710.957319 86.958127 -3.231603 -1.279860 0.008016 0.009277 -0.014957 0.999813
1652439711.047950 87.006241 -3.239275 -1.284252 0.005448 0.008434 -0.013254 0.999862
1652439711.168682 87.056382 -3.254503 -1.295316 0.004083 0.008072 -0.012116 0.999886
1652439711.249150 87.106489 -3.249115 -1.300665 0.006934 0.007585 -0.011646 0.999879
1652439711.349706 87.159404 -3.246798 -1.315497 0.007238 0.007754 -0.009644 0.999897
1652439711.453803 87.213468 -3.250163 -1.303600 0.005184 0.008390 -0.007870 0.999920
1652439711.554353 87.269230 -3.243028 -1.292630 0.005778 0.009525 -0.006436 0.999917
1652439711.644921 87.319815 -3.262397 -1.317150 0.005588 0.007969 -0.004921 0.999941
1652439711.755556 87.369608 -3.273441 -1.323378 0.004243 0.008865 -0.004150 0.999943
1652439711.856303 87.416833 -3.263542 -1.313512 0.003765 0.011496 -0.002066 0.999925
1652439711.946809 87.471382 -3.263962 -1.309199 0.004848 0.009032 -0.002509 0.999944
1652439712.047508 87.528494 -3.264973 -1.305950 0.004396 0.007098 -0.000785 0.999965
1652439712.149815 87.582458 -3.259944 -1.303727 0.005536 0.007317 -0.002514 0.999955
1652439712.250351 87.634789 -3.265100 -1.307593 0.005615 0.007573 -0.001783 0.999954
1652439712.360985 87.681479 -3.258990 -1.307559 0.006040 0.008130 -0.001940 0.999947
1652439712.453875 87.730060 -3.279671 -1.299844 0.008230 0.010193 0.001067 0.999914
1652439712.554420 87.777198 -3.288886 -1.292362 0.007170 0.008092 0.001022 0.999941
1652439712.655073 87.832856 -3.286525 -1.314927 0.007155 0.008446 0.003783 0.999932
1652439712.755700 87.892965 -3.273570 -1.321645 0.006356 0.007949 0.005494 0.999933
1652439712.856306 87.956463 -3.266810 -1.317538 0.005952 0.008666 0.005636 0.999929
1652439712.956934 88.012398 -3.254691 -1.317193 0.006748 0.008445 0.008098 0.999909
1652439713.057557 88.078158 -3.252918 -1.326385 0.005610 0.009814 0.007231 0.999910
1652439713.087837 88.138470 -3.230174 -1.334686 0.006292 0.010672 0.008366 0.999888
1652439713.158185 88.204300 -3.226442 -1.345174 0.006651 0.010770 0.007927 0.999888
1652439713.258832 88.265518 -3.233723 -1.348502 0.008771 0.010628 0.007944 0.999873
1652439713.349292 88.325114 -3.233000 -1.351851 0.007663 0.008359 0.004893 0.999924
1652439713.459929 88.379655 -3.223528 -1.350180 0.004675 0.008037 0.002964 0.999952
1652439713.553674 88.427652 -3.235287 -1.351230 0.007700 0.008492 0.000629 0.999934
1652439713.654257 88.476709 -3.252252 -1.335248 0.005341 0.009702 -0.001769 0.999937
1652439713.754835 88.526968 -3.267276 -1.333791 0.005604 0.008719 -0.004254 0.999937
1652439713.855376 88.579656 -3.275487 -1.327108 0.006327 0.009977 -0.006388 0.999910
1652439713.956047 88.632861 -3.285449 -1.326135 0.008109 0.007676 -0.009424 0.999893
1652439714.066725 88.691167 -3.293700 -1.335699 0.006498 0.008639 -0.010747 0.999884
1652439714.187447 88.739076 -3.293658 -1.325287 0.007204 0.005240 -0.013330 0.999871
1652439714.268116 88.792120 -3.292689 -1.332700 0.010123 0.004408 -0.013670 0.999846
1652439714.368675 88.838081 -3.292930 -1.323096 0.009092 0.003407 -0.015361 0.999835
1652439714.449196 88.897107 -3.293496 -1.326262 0.008717 0.004813 -0.016529 0.999814
1652439714.549812 88.956286 -3.283739 -1.325183 0.005951 0.005706 -0.018442 0.999796
1652439714.653395 89.021272 -3.280493 -1.332279 0.005763 0.006452 -0.018800 0.999786
1652439714.753963 89.076105 -3.293807 -1.336933 0.005927 0.006489 -0.019329 0.999775
1652439714.904818 89.130777 -3.309572 -1.353660 0.005581 0.006187 -0.021353 0.999737
